,Rank,Name,Platform,Publisher,Developer,Critic_Score,User_Score,Total_Shipped,Year
3814,3813,Dora the Explorer: Super Spies,Game Boy Advance,Gotham Games,Cinegroupe,,,0.61,2004
3817,3816,Skylanders SWAP Force,Nintendo Wii U,Activision,Unknown,,,0.61,2013
3818,3817,Texas Hold 'Em Poker,Game Boy Advance,Majesco,Skyworks Technologies,,,0.61,2004
3821,3820,Ganbaru Watashi no Kakei Diary,Nintendo DS,Nintendo,syn Sophia,,,0.61,2007
3828,3827,Cabela's Monster Buck Hunter,Nintendo Wii,Activision,FUN Labs,,,0.61,2010
3830,3829,New Play Control! Pikmin 2,Nintendo Wii,Nintendo,Nintendo EAD,8.7,,0.61,2012
3833,3832,World of Zoo,Nintendo Wii,THQ,Blue Fang Games,,,0.61,2009
3834,3833,Final Fantasy IV Advance,Game Boy Advance,Square Enix,Square Enix,8.6,,0.61,2005
3835,3834,Madden NFL 2003,Game Boy Advance,EA Sports,BudCat Creations,8.2,,0.61,2002
3837,3836,Petz: Dogz Pack,Nintendo DS,Ubisoft,Ubisoft,,,0.61,2008
3838,3837,Harry Potter and the Goblet of Fire,Game Boy Advance,Electronic Arts,Magic Pockets,6.0,,0.61,2005
3840,3839,Dragon Ball Z: Buu's Fury,Game Boy Advance,Atari,Webfoot Technologies,5.9,,0.61,2004
3841,3840,Madden NFL 2002,Nintendo GameCube,EA Sports,EA Sports,8.6,,0.61,2001
3843,3842,MySims Racing,Nintendo DS,Electronic Arts,Artificial Mind and Movement,,,0.61,2009
3845,3844,Spider-Man: Mysterio's Menace,Game Boy Advance,Activision,Vicarious Visions,8.5,,0.61,2001
3846,3845,Madden NFL 2000,Nintendo 64,EA Sports,EA Tiburon,8.4,,0.61,1999
3847,3846,Game & Watch Gallery 4,Game Boy Advance,Nintendo,Nintendo,6.4,,0.61,2002
3849,3848,New Carnival Games,Nintendo Wii,2K Games,Cat Daddy Games,,,0.61,2010
3850,3849,Wipeout: The Game,Nintendo DS,Activision,Endemol,,,0.61,2010
3852,3851,Tony Hawk's Underground,Game Boy Advance,Activision,Vicarious Visions,9.5,,0.6,2003
3853,3852,Monster Trucks,Game Boy Advance,Majesco,Skyworks Technologies,,,0.6,2004
3855,3854,Wave Race: Blue Storm,Nintendo GameCube,Nintendo,Nintendo Software Technology Corporation,8.4,,0.6,2001
3862,3861,Okami,Nintendo Wii,Capcom,Ready at Dawn Studios,9.0,9.6,0.6,2008
3866,3865,Muramasa: The Demon Blade,Nintendo Wii,Ignition Entertainment,Vanillaware,8.0,9.3,0.6,2009
3876,3875,The Golden Compass,Nintendo DS,Sega,Shiny Entertainment,4.0,,0.6,2007
3877,3876,The Golden Compass,Nintendo Wii,Sega,Shiny Entertainment,3.5,,0.6,2007
3880,3879,International Superstar Soccer '98,Nintendo 64,Konami,Konami,9.1,,0.6,1998
3881,3880,International Superstar Soccer 64,Nintendo 64,Konami,Konami Computer Entertainment Osaka,9.0,,0.6,1997
3882,3881,Mickey's Speedway USA,Nintendo 64,Nintendo,Rare Ltd.,6.8,,0.6,2000
3883,3882,Ni no Kuni: Dominion of the Dark Djinn,Nintendo DS,Level 5,Level 5/Studio Ghibli,,,0.6,2010
3889,3888,Littlest Pet Shop: Garden,Nintendo DS,Electronic Arts,EA Salt Lake,,,0.6,2008
3893,3892,Disney TH!NK Fast: The Ultimate Trivia Showdown,Nintendo Wii,Disney Interactive Studios,Magenta Software,,,0.6,2008
3895,3894,New Play Control! Donkey Kong Jungle Beat,Nintendo Wii,Nintendo,Nintendo EAD Tokyo,8.4,,0.6,2009
3897,3896,Just Dance 2016,Nintendo Wii U,Ubisoft,Ubisoft Paris,7.3,6.7,0.6,2015
3899,3898,SimCity DS,Nintendo DS,Electronic Arts,Aki Corporation,7.0,,0.6,2007
3900,3899,Front Mission,Super Nintendo Entertainment System,Square,G-Craft,,,0.6,1995
3907,3906,Littlest Pet Shop: Jungle,Nintendo DS,Electronic Arts,EA Salt Lake,,,0.6,2008
3913,3912,Disney Sing It! High School Musical 3: Senior Year,Nintendo Wii,Disney Interactive Studios,Zoe Mode,,,0.59,2009
3917,3916,Medal of Honor: Frontline,Nintendo GameCube,Electronic Arts,EA Los Angeles,8.0,,0.59,2002
3922,3921,Waialae Country Club: True Golf Classics,Nintendo 64,Nintendo,Tikipod,5.8,,0.59,1998
3932,3931,Crash Bandicoot: The Wrath of Cortex,Nintendo GameCube,Universal Interactive,Traveller's Tales,6.0,,0.59,2002
3933,3932,Skylanders: SuperChargers,Nintendo Wii U,Activision,Vicarious Visions,8.0,,0.59,2015
3936,3935,Pokemon Trozei!,Nintendo DS,Nintendo,Genius Sonority Inc.,,,0.59,2006
3941,3940,Extreme-G,Nintendo 64,Acclaim Entertainment,Probe Entertainment Limited,7.9,,0.59,1997
3942,3941,Ready 2 Rumble Boxing,Nintendo 64,Midway Games,Point of View,7.8,,0.59,1999
3944,3943,Spelling Challenges and more!,Nintendo DS,Crave Entertainment,Supersonic Software,,,0.59,2007
3947,3946,Call of Duty: Black Ops,Nintendo DS,Activision,n-Space,7.0,,0.59,2010
3948,3947,Disney Sing It: Family Hits,Nintendo Wii,Disney Interactive Studios,Zoe Mode,6.5,,0.59,2010
3951,3950,WarioWare D.I.Y.,Nintendo DS,Nintendo,Intelligent Systems,8.3,,0.59,2010
3952,3951,Shin Megami Tensei IV,Nintendo 3DS,Atlus,Atlus,8.3,6.2,0.59,2013
3956,3955,Asphalt: Urban GT,Nintendo DS,Ubisoft,Gameloft,5.0,,0.59,2004
3964,3963,Jeopardy!,Nintendo Wii,THQ,"Pipeworks Software, Inc.",,,0.59,2010
3968,3967,Harvest Moon: Friends of Mineral Town,Game Boy Advance,Natsume,TOSE Software,7.6,,0.59,2003
3970,3969,Iron Man,Nintendo Wii,Sega,Secret Level,5.0,,0.59,2008
3972,3971,Final Fantasy Explorers,Nintendo 3DS,Square Enix,Square Enix,7.3,8.5,0.59,2016
3973,3972,Kirby's Dream Course,Super Nintendo Entertainment System,Nintendo,HAL Laboratory,7.5,,0.59,1995
3975,3974,Skylanders: Spyro's Adventure,Nintendo 3DS,Activision,Toys for Bob,8.2,5.0,0.58,2011
3982,3981,LEGO Worlds,Nintendo Switch,Warner Bros. Interactive Entertainment,Traveller's Tales,5.0,7.0,0.58,2017
3991,3990,Top Spin 3,Nintendo Wii,2K Sports,Pam Development,7.0,,0.58,2008
3998,3997,Phineas and Ferb: Across the 2nd Dimension,Nintendo Wii,Disney Interactive Studios,High Impact Games,,,0.58,2011
3999,3998,Cabela's Dangerous Hunts 2011,Nintendo Wii,Activision,Cauldron,,,0.58,2010
4002,4001,Guitar Hero: Smash Hits,Nintendo Wii,Activision,Neversoft Entertainment,7.5,,0.58,2009
4013,4012,FIFA Soccer 10,Nintendo DS,EA Sports,Exient Entertainment,8.0,,0.58,2009
4015,4014,FIFA: Road to World Cup 98,Nintendo 64,EA Sports,EA Canada,,,0.58,1997
4016,4015,International Superstar Soccer '98,Nintendo 64,Konami,Konami Computer Entertainment Osaka,9.1,,0.58,1998
4017,4016,World Cup 98,Nintendo 64,EA Sports,EA Canada,8.8,,0.58,1998
4018,4017,Final Fantasy: The 4 Heroes of Light,Nintendo DS,Square Enix,Matrix Software,7.2,,0.58,2010
4019,4018,Go Diego Go! Great Dinosaur Rescue,Nintendo Wii,2K Play,High Voltage Software,,,0.58,2008
4021,4020,Kirby and the Rainbow Curse,Nintendo Wii U,Nintendo,HAL Laboratory,8.2,8.0,0.58,2015
4030,4029,Shrek 2: Beg for Mercy,Game Boy Advance,Activision,Vicarious Visions,,,0.58,2004
4033,4032,Dragon Ball Z: Chou Saiya Densetsu,Super Nintendo Entertainment System,Bandai,TOSE,,,0.58,1992
4034,4033,Skate it,Nintendo Wii,Electronic Arts,EA Montreal,6.6,,0.58,2008
4035,4034,Disney Magic World 2,Nintendo 3DS,Nintendo,High Horse Entertainment,7.5,,0.58,2016
4036,4035,My Secret World by Imagine,Nintendo DS,Ubisoft,Ubisoft Milan,6.0,,0.58,2008
4037,4036,Fire Emblem: Seisen no Keifu,Super Nintendo Entertainment System,Nintendo,Intelligent Systems,,,0.58,1996
4040,4039,Tony Hawk's Pro Skater 4,Nintendo GameCube,Activision,Neversoft Entertainment,9.2,,0.58,2002
4045,4044,Transformers: The Game,Nintendo Wii,Activision,Traveller's Tales,6.0,,0.58,2007
4046,4045,NFL Blitz 2000,Nintendo 64,Midway Games,Avalanche Software,9.2,,0.58,1999
4049,4048,Rapala: We Fish,Nintendo Wii,Activision,FUN Labs,,,0.57,2009
4055,4054,Yokai Sangokushi,Nintendo 3DS,Level 5,Level 5,,,0.57,2016
4056,4055,Tony Hawk's Pro Skater 4,Game Boy Advance,Activision,Vicarious Visions,9.2,,0.57,2002
4061,4060,Bayonetta 2,Nintendo Switch,Nintendo,PlatinumGames,9.5,8.4,0.57,2018
4064,4063,Ultra Street Fighter II: The Final Challengers,Nintendo Switch,Capcom,Capcom,7.0,6.6,0.57,2017
4065,4064,Petz Dogz 2,Nintendo Wii,Ubisoft,Yuke's Media Creations,,,0.57,2007
4070,4069,Spyro Orange: The Cortex Conspiracy,Game Boy Advance,Vivendi Games,Vicarious Visions,7.0,,0.57,2004
4071,4070,Harvest Moon: The Tale of Two Towns,Nintendo DS,Natsume,Marvelous Interactive,6.3,,0.57,2011
4074,4073,Mega Man Star Force 2: Zerker x Ninja / Saurian,Nintendo DS,Capcom,Capcom,,,0.57,2008
4075,4074,Madden NFL 06,Nintendo GameCube,EA Sports,EA Tiburon,8.7,,0.57,2005
4078,4077,Harvest Moon: Sunshine Islands,Nintendo DS,Natsume,Marvelous Interactive,9.0,,0.57,2009
4086,4085,Nazo no Murasame-Jou (FDS),Nintendo Entertainment System,Nintendo,Nintendo EAD,,,0.57,1986
4087,4086,NBA Hangtime,Nintendo 64,Midway Games,Fun Com,,,0.57,1997
4092,4091,SpongeBob SquarePants Featuring Nicktoons: Globs of Doom,Nintendo DS,THQ,Natsume,,,0.57,2008
4095,4094,Trivial Pursuit,Nintendo Wii,Electronic Arts,Adrenalin Interactive,7.3,,0.57,2009
4099,4098,Starlink: Battle for Atlas,Nintendo Switch,Ubisoft,Ubisoft Toronto,7.5,6.0,0.57,2018
4100,4099,Super Bomberman,Super Nintendo Entertainment System,Hudson Soft,Produce!,,,0.57,1993
4103,4102,Up,Nintendo Wii,THQ,THQ,7.0,,0.57,2009
4105,4104,Tony Hawk: Shred,Nintendo Wii,Activision,Buzz Monkey Software,,,0.57,2010
4106,4105,FIFA 15,Nintendo Wii,EA Sports,EA Canada,,,0.57,2014
4113,4112,Bratz 4 Real,Nintendo DS,THQ,THQ,6.0,,0.57,2007
4114,4113,LEGO Jurassic World,Nintendo Wii U,Warner Bros. Interactive Entertainment,Traveller's Tales,,,0.57,2015
4116,4115,The Legend of Spyro: Dawn of the Dragon,Nintendo Wii,Vivendi Games,Etranges Libellules,7.0,,0.57,2008
4119,4118,True Crime: Streets of LA,Nintendo GameCube,Activision,EXAKT Entertainment,8.1,,0.56,2003
4121,4120,Petz Wild Animals: Tigerz,Nintendo DS,Ubisoft,Magic Pockets,,,0.56,2008
4125,4124,The Incredible Hulk,Game Boy Advance,Universal Interactive,Pocket Studios,6.0,,0.56,2003
4126,4125,Ms. Pac-Man Maze Madness,Game Boy Advance,"Destination Software, Inc",Full-Fat,,,0.56,2004
4128,4127,Jillian Michaels Fitness Ultimatum 2010,Nintendo Wii,Majesco,Collision Studios,,,0.56,2009
4130,4129,The Lord of the Rings: The Return of the King,Game Boy Advance,Electronic Arts,Griptonite Games,7.4,,0.56,2003
4132,4131,Classic NES Series: Dr. Mario,Game Boy Advance,Nintendo,Nintendo,,,0.56,2004
4140,4139,Yu-Gi-Oh! World Championship Tournament 2004,Game Boy Advance,Konami,KCEJ,7.5,,0.56,2004
4149,4148,Xenoblade Chronicles,Nintendo 3DS,Nintendo,Monolith Soft,8.6,,0.56,2015
4151,4150,Tetris Party Deluxe,Nintendo Wii,Majesco,"Tetris Online, Inc",7.3,,0.56,2010
4152,4151,Puzzle & Dragons Z + Super Mario Bros. Edition,Nintendo 3DS,Nintendo,GungHo Online Entertainment,7.8,,0.56,2015
4153,4152,Metroid: Samus Returns,Nintendo 3DS,Nintendo,Mercury Steam,9.1,8.9,0.56,2017
4155,4154,Backyard NFL Football,Game Boy Advance,Infogrames,Torus Games,,,0.56,2002
4156,4155,Bolt,Nintendo Wii,Disney Interactive Studios,Avalanche Software,5.1,,0.56,2008
4157,4156,Need for Speed: Most Wanted,Nintendo GameCube,Electronic Arts,EA Canada,8.3,,0.56,2005
4161,4160,Mega Man X2,Super Nintendo Entertainment System,Capcom,Capcom,,,0.56,1994
4162,4161,Resident Evil 2,Nintendo 64,Capcom,Angel Studios,9.0,,0.56,1999
4168,4167,Dogz,Nintendo DS,Ubisoft,MTO,5.5,,0.56,2006
4169,4168,Hamtaro: Ham-Hams Unite!,Game Boy Color,Nintendo,Shogakukan,,,0.56,2002
4175,4174,Barbie Groovy Games,Game Boy Advance,Universal Interactive,Digital Illusions (DICE),3.0,,0.56,2002
4178,4177,Yu-Gi-Oh! Reshef of Destruction,Game Boy Advance,Konami,Konami,5.5,,0.56,2004
4181,4180,Fatal Fury Special,Super Nintendo Entertainment System,Takara,Takara,,,0.56,1995
4183,4182,DS Bimoji Training,Nintendo DS,Nintendo,Nuevo Retro Games / NST,,,0.56,2008
4185,4184,Dora The Explorer: Dora Saves the Snow Princess,Nintendo Wii,2K Play,High Voltage Software,,,0.56,2008
4186,4185,No More Heroes,Nintendo Wii,Ubisoft,Grasshopper Manufacture,8.2,8.3,0.56,2008
4202,4201,Layton's Mystery Journey: Katrielle and the Millionaire's Conspiracy,Nintendo 3DS,Level 5,Level 5,,,0.55,2017
4205,4204,Catz,Nintendo DS,Ubisoft,Powerhead Games,5.0,,0.55,2006
4207,4206,Jump Super Stars,Nintendo DS,Nintendo,Ganbarion,,,0.55,2005
4208,4207,Inazuma Eleven GO: Dark / Shine,Nintendo 3DS,Level 5,Level 5,,,0.55,2011
4209,4208,Poochy & Yoshi's Woolly World,Nintendo 3DS,Nintendo,Good-Feel,7.5,7.9,0.55,2017
4218,4217,Puyo Puyo Tetris,Nintendo Switch,Sega,Sonic Team,8.3,8.1,0.55,2017
4219,4218,Rapala Tournament Fishing!,Nintendo Wii,Activision,Magic Wand Productions,,,0.55,2006
4222,4221,Madagascar: Escape 2 Africa,Nintendo Wii,Activision,Toys for Bob,4.6,,0.55,2008
4225,4224,Dragon Ball: Xenoverse 2,Nintendo Switch,Namco Bandai Games,Dimps Corporation,8.0,8.0,0.55,2017
4226,4225,Purr Pals,Nintendo DS,Crave Entertainment,inXile,6.5,,0.55,2007
4229,4228,Mega Man Zero,Game Boy Advance,Capcom,Inti Creates,8.8,,0.55,2002
4233,4232,Grease,Nintendo Wii,505 Games,Zoe Mode,,,0.55,2010
4246,4245,Monster Jam: Path of Destruction,Nintendo Wii,Activision,Virtuos,,,0.55,2010
4247,4246,SpongeBob SquarePants: SuperSponge,Game Boy Advance,THQ,Climax Group,,,0.55,2001
4249,4248,ZhuZhu Pets 2: Featuring The Wild Bunch,Nintendo DS,Activision,Black Lantern Studios,,,0.55,2010
4251,4250,Donkey Kong Jungle Climber,Nintendo DS,Nintendo,Paon Corporation,7.8,,0.55,2007
4252,4251,Tak and the Power of Juju,Game Boy Advance,THQ,Avalanche Software,5.0,,0.55,2003
4255,4254,Petz Catz Clan,Nintendo DS,Ubisoft,Ubisoft,5.0,,0.55,2008
4259,4258,Viva Pinata: Pocket Paradise,Nintendo DS,THQ,Rare Ltd.,8.1,,0.55,2008
4262,4261,Barbie Horse Adventures: Riding Camp,Nintendo DS,Activision,Pixel Tales,5.0,,0.55,2008
4263,4262,Disney Infinity 3.0,Nintendo Wii U,Disney Interactive Studios,Avalanche Software,,,0.55,2015
4265,4264,CrossworDS,Nintendo DS,Nintendo,Nuevo Retro Games / NST,,,0.55,2008
4275,4274,Are You Smarter than a 5th Grader? Make the Grade,Nintendo Wii,THQ,THQ,,,0.54,2008
4277,4276,Medarot 2: Kabuto / Kuwagata Version,Game Boy,Imagineer,Natsume,,,0.54,1999
4284,4283,The Fairly Odd Parents: Breakin' Da Rules,Game Boy Advance,THQ,Helixe,,,0.54,2003
4285,4284,Tiger Woods PGA Tour 11,Nintendo Wii,EA Sports,EA Tiburon,8.3,,0.54,2010
4287,4286,Mega Man Battle Network 2,Game Boy Advance,Capcom,Capcom,8.5,,0.54,2002
4288,4287,Hotel Dusk: Room 215,Nintendo DS,Nintendo,Cing,8.0,6.9,0.54,2007
4293,4292,System 3 presents Ferrari Challenge Trofeo Pirelli,Nintendo Wii,Activision,Eutechnyx,,,0.54,2008
4294,4293,Phineas and Ferb: Across the 2nd Dimension,Nintendo DS,Disney Interactive Studios,Altron,,,0.54,2011
4295,4294,Let's Draw!,Nintendo DS,Majesco,Agatsuma Entertainment,,,0.54,2010
4300,4299,FIFA 99,Nintendo 64,EA Sports,EA Canada,,,0.54,1998
4301,4300,Gauntlet Legends,Nintendo 64,Midway Games,Atari Games,6.0,,0.54,1999
4304,4303,Fire Emblem: Path of Radiance,Nintendo GameCube,Nintendo,Intelligent Systems,8.6,,0.54,2005
4307,4306,Monster High: Ghoul Spirit,Nintendo Wii,THQ,THQ,,,0.54,2011
4309,4308,Mario Tennis Ultra Smash,Nintendo Wii U,Nintendo,Camelot Software Planning,6.1,,0.54,2015
4310,4309,Petz Nursery,Nintendo DS,Ubisoft,Ubi Nagoya,,,0.54,2009
4314,4313,Bratz: Rock Angelz,Game Boy Advance,THQ,Blitz Games,,,0.54,2005
4316,4315,50 Classic Games,Nintendo DS,Destineer,cerasus.media GmbH,,,0.54,2009
4317,4316,SSX Tricky,Nintendo GameCube,EA Sports BIG,EA Canada,8.4,,0.54,2001
4320,4319,Harry Potter and the Deathly Hallows - Part 1,Nintendo Wii,Electronic Arts,EA Bright Light,,,0.54,2010
4321,4320,Summer Sports: Paradise Island,Nintendo Wii,Destineer,Digital Embryo,4.4,,0.54,2008
4331,4330,Tatsunoko vs. Capcom: Ultimate All-Stars,Nintendo Wii,Capcom,Eighting,8.3,,0.54,2010
4332,4331,Dragon Ball: Fusions,Nintendo 3DS,Namco Bandai Games,Ganbarion,6.3,8.0,0.54,2016
4334,4333,Manhunt 2,Nintendo Wii,Rockstar Games,Rockstar Toronto,5.8,,0.54,2007
4337,4336,NBA Street Vol. 2,Nintendo GameCube,EA Sports BIG,EA Canada,8.8,,0.54,2003
4342,4341,Rune Factory: A Fantasy Harvest Moon,Nintendo DS,Natsume,Neverland Company,8.1,,0.53,2007
4348,4347,G-Force,Nintendo DS,Disney Interactive Studios,Keen Games,7.0,,0.53,2009
4350,4349,SpongeBob SquarePants: Game Boy Advance Video Volume 2,Game Boy Advance,Majesco,Majesco Games,,,0.53,2004
4351,4350,Hello Kitty: Big City Dreams,Nintendo DS,Empire Interactive,"Human Soft, Inc.",,,0.53,2008
4357,4356,Phoenix Wright: Ace Attorney - Justice for All,Nintendo DS,Capcom,Capcom,7.6,,0.53,2007
4363,4362,Inazuma Eleven,Nintendo DS,Nintendo,Level 5,6.8,,0.53,2011
4364,4363,Virtual Soccer,Super Nintendo Entertainment System,Hudson Soft,Probe Entertainment Limited,,,0.53,1994
4365,4364,Romance of the Three Kingdoms IV: Wall of Fire,Super Nintendo Entertainment System,KOEI,Koei / Inis,,,0.53,1995
4367,4366,Excite Truck,Nintendo Wii,Nintendo,Monster Games Inc.,7.0,,0.53,2006
4368,4367,Winning Post,Super Nintendo Entertainment System,KOEI,Koei,,,0.53,1993
4375,4374,Magician's Quest: Mysterious Times,Nintendo DS,Konami,Konami,7.5,,0.53,2009
4376,4375,Spider-Man,Nintendo 64,Activision,Edge of Reality,,,0.53,2000
4377,4376,How to Train Your Dragon,Nintendo DS,Activision,Griptonite Games,6.5,,0.53,2010
4378,4377,Jewel Master Egypt,Nintendo DS,Storm City Games,Storm City Games,,,0.53,2009
4381,4380,Sonic & Sega All-Stars Racing Transformed,Nintendo Wii U,Sega,Sumo Digital,6.9,,0.53,2012
4382,4381,X-Men Legends,Nintendo GameCube,Activision,Raven Software,8.6,,0.53,2004
4385,4384,WWE SmackDown vs. Raw 2010,Nintendo DS,THQ,JAKKS Pacific,7.9,,0.53,2009
4386,4385,SpongeBob SquarePants featuring Nicktoons: Globs of Doom,Nintendo Wii,THQ,Incinerator Studios,,,0.53,2008
4389,4388,Are You Smarter than a 5th Grader?,Nintendo DS,THQ,ValuSoft,,,0.53,2007
4392,4391,The Lord of the Rings: The Two Towers,Nintendo GameCube,Electronic Arts,Stormfront Studios,8.0,,0.53,2002
4396,4395,Star Fox Command,Nintendo DS,Nintendo,Nintendo EAD / Q-Games,7.2,,0.53,2006
4397,4396,J-League Soccer: Prime Goal 2,Super Nintendo Entertainment System,Namco,Namco,,,0.53,1994
4398,4397,NASCAR 2000,Nintendo 64,EA Sports,Stormfront Studios,6.5,,0.53,1999
4399,4398,Wayne Gretzky's 3D Hockey,Nintendo 64,Midway Games,William's Entertainment,8.1,,0.53,1996
4402,4401,Mario Tennis: Power Tour,Game Boy Advance,Nintendo,Camelot Software Planning,,,0.52,2005
4406,4405,Littlest Pet Shop 3: Biggest Stars - Blue / Pink / Purple Team,Nintendo DS,Electronic Arts,EA Salt Lake,,,0.52,2010
4410,4409,Mystery Dungeon: Shiren the Wanderer,Nintendo DS,Sega,ChunSoft,7.1,,0.52,2008
4411,4410,GT Pro Series,Nintendo Wii,Ubisoft,MTO,3.7,,0.52,2006
4412,4411,Tales of Symphonia: Dawn of the New World,Nintendo Wii,Namco Bandai,Namco Tales Studio,6.8,8.3,0.52,2008
4427,4426,Frozen: Olaf's Quest,Nintendo DS,GameMill Entertainment,1st Playable Productions,,,0.52,2013
4429,4428,We Cheer,Nintendo Wii,Namco Bandai,"Machatin, Inc.",,,0.52,2008
4430,4429,FIFA 15,Nintendo 3DS,EA Sports,EA Canada,,,0.52,2014
4436,4435,Madden NFL 13,Nintendo Wii,EA Sports,EA Tiburon,8.3,,0.52,2012
4438,4437,Mega Man 6,Nintendo Entertainment System,Nintendo,Capcom,,,0.52,1994
4440,4439,Guinness World Records: The Videogame,Nintendo DS,Warner Bros. Interactive,Traveller's Tales,7.0,,0.52,2008
4448,4447,Rune Factory 2: A Fantasy Harvest Moon,Nintendo DS,Natsume,Neverland Company,7.9,,0.52,2008
4450,4449,That's So Raven 2: Supernatural Style,Game Boy Advance,Buena Vista,A2M,,,0.52,2005
4451,4450,Classic Word Games,Nintendo DS,Ubisoft,Ubisoft,,,0.52,2009
4454,4453,Spectrobes: Beyond the Portals,Nintendo DS,Disney Interactive Studios,Jupiter Multimedia,7.3,,0.52,2008
4457,4456,Kenkou Ouen Recipe 1000: DS Kondate Zenshuu,Nintendo DS,Nintendo,Nintendo,,,0.52,2006
4458,4457,SimAnimals,Nintendo DS,Electronic Arts,Electronic Arts,7.3,,0.52,2009
4460,4459,Tony Hawk's Pro Skater 3,Game Boy Advance,Activision,Vicarious Visions,9.6,,0.52,2002
4461,4460,Go Diego Go! Safari Rescue,Nintendo Wii,2K Play,Take-Two Interactive,,,0.52,2008
4462,4461,Harry Potter and the Prisoner of Azkaban,Game Boy Advance,Electronic Arts,Griptonite Games,7.0,,0.52,2004
4468,4467,The Magical Quest starring Mickey Mouse (weekly jp sales),Super Nintendo Entertainment System,Capcom,Capcom,,,0.52,1992
4480,4479,100 All-Time Favorites,Nintendo DS,Ubisoft,Ubisoft,,,0.51,2009
4483,4482,Alice in Wonderland,Nintendo Wii,Disney Interactive Studios,Etranges Libellules,6.3,,0.51,2010
4484,4483,Madden NFL 2004,Nintendo GameCube,EA Sports,EA Tiburon,9.2,,0.51,2003
4488,4487,Naruto Shippuden: Clash of Ninja Revolution III,Nintendo Wii,Takara Tomy,8ing/Raizing,,,0.51,2009
4491,4490,Jam With the Band,Nintendo DS,Nintendo,Nintendo SDD,,,0.51,2010
4496,4495,Pro Evolution Soccer 2010,Nintendo Wii,Konami,Konami,8.1,,0.51,2009
4497,4496,Iron Man,Nintendo DS,Sega,Artificial Mind and Movement,6.2,,0.51,2008
4498,4497,"SpongeBob SquarePants: Lights, Camera, Pants!",Game Boy Advance,THQ,WayForward Technologies,,,0.51,2005
4499,4498,International Superstar Soccer 2000 (All region sales),Nintendo 64,Konami,KCEO,,,0.51,2000
4500,4499,Rugrats: Scavenger Hunt,Nintendo 64,THQ,Realtime Associates,3.7,,0.51,1999
4501,4500,Wrecking Crew,Nintendo Entertainment System,Nintendo,Nintendo,,,0.51,1985
4503,4502,Monsters vs. Aliens,Nintendo DS,Activision,Amaze Entertainment,3.0,,0.51,2009
4506,4505,Lego Batman 3: Beyond Gotham,Nintendo 3DS,Warner Bros. Interactive Entertainment,TT Fusion,,,0.51,2014
4509,4508,Disney's Kim Possible: Revenge of Monkey Fist,Game Boy Advance,Disney Interactive Studios,Digital Eclipse,5.0,,0.51,2002
4510,4509,Mario & Luigi Superstar Saga + Bowser's Minions,Nintendo 3DS,Nintendo,AlphaDream Corporation,,,0.51,2017
4516,4515,My Word Coach,Nintendo Wii,Ubisoft,Ubisoft Montreal,6.8,,0.51,2007
4518,4517,Yokai Watch Busters 2: Hihou Densetsu Banbarayaa - Magnum / Sword,Nintendo 3DS,Level 5,Level 5,,,0.51,2017
4519,4518,Theatrhythm: Final Fantasy,Nintendo 3DS,Square Enix,Jupiter Multimedia,7.8,,0.51,2012
4520,4519,Petz: Hamsterz Life 2,Nintendo DS,Ubisoft,Unknown,,,0.51,2007
4523,4522,Cars Toon: Mater's Tall Tales,Nintendo Wii,Disney Interactive Studios,Papaya Studios,,,0.51,2010
4525,4524,Dragon Ball Z: Supersonic Warriors,Game Boy Advance,Atari,Banpresto,7.1,,0.51,2004
4532,4531,NBA 2K11,Nintendo Wii,2K Sports,Visual Concepts,,,0.51,2010
4533,4532,Fire Emblem Warriors,Nintendo Switch,Nintendo,Omega Force,7.3,9.6,0.51,2017
4535,4534,Hidden Mysteries: Titanic - Secrets of the Fateful Voyage,Nintendo DS,Activision,Black Lantern Studios,,,0.51,2009
4538,4537,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,Game Boy Advance,THQ,Tantalus Interactive,,,0.5,2004
